Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftEyePupilSize;RightEyeStatus;RightEyeForward;RightEyePosition;RightEyePupilSize;FocusDistance;FocusStability
77248;1000024531207710900;63726205844328;(0.072, 0.032, 0.127);(344.107, 9.492, 15.557);INVALID;;;INVALID;;;;INVALID;;;;;
77249;1000024531217792900;63726205844328;(0.072, 0.032, 0.127);(344.107, 9.492, 15.557);INVALID;;;INVALID;;;;INVALID;;;;;
77250;1000024531227745900;63726205844345;(0.073, 0.032, 0.127);(344.019, 9.762, 15.493);INVALID;;;INVALID;;;;INVALID;;;;;
77251;1000024531237778800;63726205844345;(0.073, 0.032, 0.127);(344.019, 9.762, 15.493);INVALID;;;INVALID;;;;INVALID;;;;;
77252;1000024531247878600;63726205844362;(0.074, 0.033, 0.126);(343.978, 10.037, 15.403);INVALID;;;INVALID;;;;INVALID;;;;;
77253;1000024531257857500;63726205844379;(0.076, 0.033, 0.126);(343.874, 10.367, 15.302);INVALID;;;INVALID;;;;INVALID;;;;;
77254;1000024531267894500;63726205844379;(0.076, 0.033, 0.126);(343.874, 10.367, 15.302);INVALID;;;INVALID;;;;INVALID;;;;;
77255;1000024531277801600;63726205844395;(0.077, 0.033, 0.125);(343.743, 10.710, 15.223);INVALID;;;INVALID;;;;INVALID;;;;;
77256;1000024531287845700;63726205844395;(0.077, 0.033, 0.125);(343.743, 10.710, 15.223);INVALID;;;INVALID;;;;INVALID;;;;;
77257;1000024531297878700;63726205844412;(0.077, 0.033, 0.125);(343.561, 11.018, 15.113);INVALID;;;INVALID;;;;INVALID;;;;;
77258;1000024531307981900;63726205844412;(0.077, 0.033, 0.125);(343.561, 11.018, 15.113);INVALID;;;INVALID;;;;INVALID;;;;;
77259;1000024531318016400;63726205844429;(0.078, 0.033, 0.125);(343.409, 11.254, 14.967);INVALID;;;INVALID;;;;INVALID;;;;;
77260;1000024531327997300;63726205844445;(0.079, 0.033, 0.125);(343.286, 11.423, 14.818);INVALID;;;INVALID;;;;INVALID;;;;;
77261;1000024531337994600;63726205844462;(0.080, 0.033, 0.125);(343.188, 11.546, 14.681);INVALID;;;INVALID;;;;INVALID;;;;;
77262;1000024531347961400;63726205844462;(0.080, 0.033, 0.125);(343.188, 11.546, 14.681);INVALID;;;INVALID;;;;INVALID;;;;;
77263;1000024531357921600;63726205844462;(0.080, 0.033, 0.125);(343.188, 11.546, 14.681);INVALID;;;INVALID;;;;INVALID;;;;;
77264;1000024531368137700;63726205844479;(0.081, 0.034, 0.124);(343.036, 11.646, 14.588);INVALID;;;INVALID;;;;INVALID;;;;;
77265;1000024531378126200;63726205844495;(0.082, 0.034, 0.123);(342.836, 11.663, 14.520);INVALID;;;INVALID;;;;INVALID;;;;;
77266;1000024531388092700;63726205844495;(0.082, 0.034, 0.123);(342.836, 11.663, 14.520);INVALID;;;INVALID;;;;INVALID;;;;;
77267;1000024531398145800;63726205844512;(0.082, 0.034, 0.123);(342.644, 11.649, 14.448);INVALID;;;INVALID;;;;INVALID;;;;;
77268;1000024531408079400;63726205844512;(0.082, 0.034, 0.123);(342.644, 11.649, 14.448);INVALID;;;INVALID;;;;INVALID;;;;;
77269;1000024531418140300;63726205844528;(0.083, 0.034, 0.122);(342.392, 11.586, 14.296);INVALID;;;INVALID;;;;INVALID;;;;;
77270;1000024531428107400;63726205844546;(0.084, 0.034, 0.122);(342.126, 11.502, 14.080);INVALID;;;INVALID;;;;INVALID;;;;;
77271;1000024531438262200;63726205844546;(0.084, 0.034, 0.122);(342.126, 11.502, 14.080);INVALID;;;INVALID;;;;INVALID;;;;;
77272;1000024531448252800;63726205844562;(0.085, 0.034, 0.121);(341.863, 11.369, 13.840);INVALID;;;INVALID;;;;INVALID;;;;;
77273;1000024531458225200;63726205844562;(0.085, 0.034, 0.121);(341.863, 11.369, 13.840);INVALID;;;INVALID;;;;INVALID;;;;;
77274;1000024531468253700;63726205844578;(0.086, 0.034, 0.120);(341.631, 11.216, 13.585);INVALID;;;INVALID;;;;INVALID;;;;;
77275;1000024531478246200;63726205844596;(0.087, 0.034, 0.119);(341.358, 10.993, 13.257);INVALID;;;INVALID;;;;INVALID;;;;;
77276;1000024531488197900;63726205844596;(0.087, 0.034, 0.119);(341.358, 10.993, 13.257);INVALID;;;INVALID;;;;INVALID;;;;;
77277;1000024531498380800;63726205844612;(0.088, 0.034, 0.118);(341.129, 10.843, 12.929);INVALID;;;INVALID;;;;INVALID;;;;;
77278;1000024531508335000;63726205844612;(0.088, 0.034, 0.118);(341.129, 10.843, 12.929);INVALID;;;INVALID;;;;INVALID;;;;;
77279;1000024531518350000;63726205844628;(0.089, 0.034, 0.117);(340.962, 10.738, 12.511);INVALID;;;INVALID;;;;INVALID;;;;;
77280;1000024531528353100;63726205844645;(0.089, 0.035, 0.117);(340.784, 10.598, 12.130);INVALID;;;INVALID;;;;INVALID;;;;;
77281;1000024531538392500;63726205844645;(0.089, 0.035, 0.117);(340.784, 10.598, 12.130);INVALID;;;INVALID;;;;INVALID;;;;;
77282;1000024531548408200;63726205844662;(0.090, 0.035, 0.115);(340.574, 10.498, 11.815);INVALID;;;INVALID;;;;INVALID;;;;;
77283;1000024531558460900;63726205844662;(0.090, 0.035, 0.115);(340.574, 10.498, 11.815);INVALID;;;INVALID;;;;INVALID;;;;;
77284;1000024531568494400;63726205844679;(0.091, 0.035, 0.114);(340.331, 10.346, 11.537);INVALID;;;INVALID;;;;INVALID;;;;;
77285;1000024531578453100;63726205844695;(0.091, 0.036, 0.113);(340.026, 10.211, 11.315);INVALID;;;INVALID;;;;INVALID;;;;;
77286;1000024531588468100;63726205844695;(0.091, 0.036, 0.113);(340.026, 10.211, 11.315);INVALID;;;INVALID;;;;INVALID;;;;;
77287;1000024531598499600;63726205844712;(0.092, 0.036, 0.111);(339.734, 10.039, 11.112);INVALID;;;INVALID;;;;INVALID;;;;;
77288;1000024531608475800;63726205844712;(0.092, 0.036, 0.111);(339.734, 10.039, 11.112);INVALID;;;INVALID;;;;INVALID;;;;;
77289;1000024531618527100;63726205844729;(0.092, 0.036, 0.110);(339.425, 9.877, 10.936);INVALID;;;INVALID;;;;INVALID;;;;;
77290;1000024531628613700;63726205844746;(0.092, 0.037, 0.109);(339.111, 9.705, 10.769);INVALID;;;INVALID;;;;INVALID;;;;;
77291;1000024531638625700;63726205844746;(0.092, 0.037, 0.109);(339.111, 9.705, 10.769);INVALID;;;INVALID;;;;INVALID;;;;;
77292;1000024531648593700;63726205844762;(0.092, 0.036, 0.108);(338.768, 9.562, 10.660);INVALID;;;INVALID;;;;INVALID;;;;;
77293;1000024531658573000;63726205844762;(0.092, 0.036, 0.108);(338.768, 9.562, 10.660);INVALID;;;INVALID;;;;INVALID;;;;;
77294;1000024531668622900;63726205844778;(0.093, 0.037, 0.107);(338.470, 9.432, 10.563);INVALID;;;INVALID;;;;INVALID;;;;;
77295;1000024531678576300;63726205844795;(0.093, 0.037, 0.106);(338.166, 9.322, 10.428);INVALID;;;INVALID;;;;INVALID;;;;;
77296;1000024531688717700;63726205844795;(0.093, 0.037, 0.106);(338.166, 9.322, 10.428);INVALID;;;INVALID;;;;INVALID;;;;;
77297;1000024531698758900;63726205844812;(0.093, 0.036, 0.106);(337.899, 9.201, 10.304);INVALID;;;INVALID;;;;INVALID;;;;;
77298;1000024531708682200;63726205844812;(0.093, 0.036, 0.106);(337.899, 9.201, 10.304);INVALID;;;INVALID;;;;INVALID;;;;;
77299;1000024531718756200;63726205844828;(0.093, 0.036, 0.106);(337.655, 9.120, 10.172);INVALID;;;INVALID;;;;INVALID;;;;;
77300;1000024531728785200;63726205844845;(0.093, 0.036, 0.106);(337.447, 9.074, 10.036);INVALID;;;INVALID;;;;INVALID;;;;;
77301;1000024531738777600;63726205844845;(0.093, 0.036, 0.106);(337.447, 9.074, 10.036);INVALID;;;INVALID;;;;INVALID;;;;;
77302;1000024531748749600;63726205844862;(0.093, 0.036, 0.105);(337.270, 9.028, 9.944);INVALID;;;INVALID;;;;INVALID;;;;;
77303;1000024531758793300;63726205844862;(0.093, 0.036, 0.105);(337.270, 9.028, 9.944);INVALID;;;INVALID;;;;INVALID;;;;;
77304;1000024531768909500;63726205844878;(0.093, 0.036, 0.105);(337.158, 9.019, 9.881);INVALID;;;INVALID;;;;INVALID;;;;;
77305;1000024531778862000;63726205844895;(0.094, 0.036, 0.104);(337.079, 8.986, 9.883);INVALID;;;INVALID;;;;INVALID;;;;;
77306;1000024531788841100;63726205844895;(0.094, 0.036, 0.104);(337.079, 8.986, 9.883);INVALID;;;INVALID;;;;INVALID;;;;;
77307;1000024531798851200;63726205844912;(0.094, 0.036, 0.103);(337.036, 8.919, 9.951);INVALID;;;INVALID;;;;INVALID;;;;;
77308;1000024531808870300;63726205844912;(0.094, 0.036, 0.103);(337.036, 8.919, 9.951);INVALID;;;INVALID;;;;INVALID;;;;;
77309;1000024531819020700;63726205844929;(0.094, 0.036, 0.103);(337.012, 8.814, 10.039);INVALID;;;INVALID;;;;INVALID;;;;;
77310;1000024531828997300;63726205844945;(0.094, 0.036, 0.103);(336.953, 8.643, 10.147);INVALID;;;INVALID;;;;INVALID;;;;;
77311;1000024531838997600;63726205844945;(0.094, 0.036, 0.103);(336.953, 8.643, 10.147);INVALID;;;INVALID;;;;INVALID;;;;;
77312;1000024531849003700;63726205844962;(0.094, 0.036, 0.103);(336.902, 8.466, 10.204);INVALID;;;INVALID;;;;INVALID;;;;;
77313;1000024531858907400;63726205844962;(0.094, 0.036, 0.103);(336.902, 8.466, 10.204);INVALID;;;INVALID;;;;INVALID;;;;;
77314;1000024531868985900;63726205844979;(0.094, 0.036, 0.103);(336.877, 8.278, 10.247);INVALID;;;INVALID;;;;INVALID;;;;;
77315;1000024531879124800;63726205844995;(0.094, 0.036, 0.102);(336.888, 8.125, 10.238);INVALID;;;INVALID;;;;INVALID;;;;;
77316;1000024531889067100;63726205844995;(0.094, 0.036, 0.102);(336.888, 8.125, 10.238);INVALID;;;INVALID;;;;INVALID;;;;;
77317;1000024531899139400;63726205845012;(0.094, 0.036, 0.102);(336.898, 8.006, 10.200);INVALID;;;INVALID;;;;INVALID;;;;;
77318;1000024531909072700;63726205845029;(0.094, 0.036, 0.102);(336.950, 7.860, 10.171);INVALID;;;INVALID;;;;INVALID;;;;;
77319;1000024531919184100;63726205845029;(0.094, 0.036, 0.102);(336.950, 7.860, 10.171);INVALID;;;INVALID;;;;INVALID;;;;;
77320;1000024531929129400;63726205845046;(0.094, 0.035, 0.101);(337.024, 7.705, 10.119);INVALID;;;INVALID;;;;INVALID;;;;;
77321;1000024531939153300;63726205845046;(0.094, 0.035, 0.101);(337.024, 7.705, 10.119);INVALID;;;INVALID;;;;INVALID;;;;;
77322;1000024531949296600;63726205845062;(0.094, 0.035, 0.101);(337.121, 7.540, 10.070);INVALID;;;INVALID;;;;INVALID;;;;;
77323;1000024531959207700;63726205845078;(0.094, 0.035, 0.100);(337.165, 7.420, 9.997);INVALID;;;INVALID;;;;INVALID;;;;;
77324;1000024531969276500;63726205845078;(0.094, 0.035, 0.100);(337.165, 7.420, 9.997);INVALID;;;INVALID;;;;INVALID;;;;;
77325;1000024531979275400;63726205845095;(0.094, 0.035, 0.100);(337.126, 7.303, 9.933);INVALID;;;INVALID;;;;INVALID;;;;;
77326;1000024531989217600;63726205845095;(0.094, 0.035, 0.100);(337.126, 7.303, 9.933);INVALID;;;INVALID;;;;INVALID;;;;;
77327;1000024531999253900;63726205845113;(0.094, 0.035, 0.099);(336.975, 7.223, 9.899);INVALID;;;INVALID;;;;INVALID;;;;;
77328;1000024532009316800;63726205845129;(0.094, 0.035, 0.099);(336.799, 7.135, 9.856);INVALID;;;INVALID;;;;INVALID;;;;;
77329;1000024532019366700;63726205845129;(0.094, 0.035, 0.099);(336.799, 7.135, 9.856);INVALID;;;INVALID;;;;INVALID;;;;;
77330;1000024532029390700;63726205845146;(0.093, 0.035, 0.098);(336.616, 7.084, 9.750);INVALID;;;INVALID;;;;INVALID;;;;;
77331;1000024532039398100;63726205845146;(0.093, 0.035, 0.098);(336.616, 7.084, 9.750);INVALID;;;INVALID;;;;INVALID;;;;;
77332;1000024532049349200;63726205845162;(0.093, 0.035, 0.098);(336.407, 7.086, 9.561);INVALID;;;INVALID;;;;INVALID;;;;;
77333;1000024532059277100;63726205845179;(0.092, 0.035, 0.097);(336.159, 7.125, 9.351);INVALID;;;INVALID;;;;INVALID;;;;;
77334;1000024532069483800;63726205845179;(0.092, 0.035, 0.097);(336.159, 7.125, 9.351);INVALID;;;INVALID;;;;INVALID;;;;;
77335;1000024532079472000;63726205845195;(0.092, 0.035, 0.096);(335.906, 7.174, 9.236);INVALID;;;INVALID;;;;INVALID;;;;;
77336;1000024532089474400;63726205845195;(0.092, 0.035, 0.096);(335.906, 7.174, 9.236);INVALID;;;INVALID;;;;INVALID;;;;;
77337;1000024532099453000;63726205845213;(0.091, 0.035, 0.096);(335.680, 7.252, 9.202);INVALID;;;INVALID;;;;INVALID;;;;;
77338;1000024532109482700;63726205845213;(0.091, 0.035, 0.096);(335.680, 7.252, 9.202);INVALID;;;INVALID;;;;INVALID;;;;;
77339;1000024532119491200;63726205845229;(0.090, 0.035, 0.096);(335.492, 7.364, 9.162);INVALID;;;INVALID;;;;INVALID;;;;;
77340;1000024532129522600;63726205845246;(0.089, 0.035, 0.095);(335.300, 7.466, 9.108);INVALID;;;INVALID;;;;INVALID;;;;;
77341;1000024532139615100;63726205845246;(0.089, 0.035, 0.095);(335.300, 7.466, 9.108);INVALID;;;INVALID;;;;INVALID;;;;;
77342;1000024532149664500;63726205845262;(0.088, 0.036, 0.095);(335.144, 7.580, 9.048);INVALID;;;INVALID;;;;INVALID;;;;;
77343;1000024532159561200;63726205845279;(0.087, 0.036, 0.094);(334.964, 7.651, 9.058);INVALID;;;INVALID;;;;INVALID;;;;;
77344;1000024532169586900;63726205845279;(0.087, 0.036, 0.094);(334.964, 7.651, 9.058);INVALID;;;INVALID;;;;INVALID;;;;;
77345;1000024532179635900;63726205845295;(0.086, 0.036, 0.094);(334.754, 7.767, 9.062);INVALID;;;INVALID;;;;INVALID;;;;;
77346;1000024532189622700;63726205845295;(0.086, 0.036, 0.094);(334.754, 7.767, 9.062);INVALID;;;INVALID;;;;INVALID;;;;;
77347;1000024532199689800;63726205845312;(0.085, 0.036, 0.093);(334.508, 7.879, 9.038);INVALID;;;INVALID;;;;INVALID;;;;;
77348;1000024532209701600;63726205845328;(0.084, 0.036, 0.093);(334.277, 7.975, 8.948);INVALID;;;INVALID;;;;INVALID;;;;;
77349;1000024532219779300;63726205845328;(0.084, 0.036, 0.093);(334.277, 7.975, 8.948);INVALID;;;INVALID;;;;INVALID;;;;;
77350;1000024532229756500;63726205845345;(0.083, 0.036, 0.093);(334.062, 8.033, 8.828);INVALID;;;INVALID;;;;INVALID;;;;;
77351;1000024532239765200;63726205845345;(0.083, 0.036, 0.093);(334.062, 8.033, 8.828);INVALID;;;INVALID;;;;INVALID;;;;;
77352;1000024532249725400;63726205845362;(0.083, 0.036, 0.093);(333.864, 8.087, 8.693);INVALID;;;INVALID;;;;INVALID;;;;;
77353;1000024532259843100;63726205845379;(0.082, 0.036, 0.093);(333.663, 8.158, 8.594);INVALID;;;INVALID;;;;INVALID;;;;;
77354;1000024532269862900;63726205845379;(0.082, 0.036, 0.093);(333.663, 8.158, 8.594);INVALID;;;INVALID;;;;INVALID;;;;;
77355;1000024532279899400;63726205845396;(0.081, 0.036, 0.093);(333.445, 8.233, 8.536);INVALID;;;INVALID;;;;INVALID;;;;;
77356;1000024532289834800;63726205845396;(0.081, 0.036, 0.093);(333.445, 8.233, 8.536);INVALID;;;INVALID;;;;INVALID;;;;;
77357;1000024532299841900;63726205845412;(0.080, 0.036, 0.092);(333.275, 8.310, 8.501);INVALID;;;INVALID;;;;INVALID;;;;;
77358;1000024532309845100;63726205845429;(0.079, 0.036, 0.093);(333.141, 8.344, 8.513);INVALID;;;INVALID;;;;INVALID;;;;;
77359;1000024532319899200;63726205845429;(0.079, 0.036, 0.093);(333.141, 8.344, 8.513);INVALID;;;INVALID;;;;INVALID;;;;;
77360;1000024532329968000;63726205845445;(0.078, 0.036, 0.093);(333.047, 8.366, 8.537);INVALID;;;INVALID;;;;INVALID;;;;;
77361;1000024532339985900;63726205845445;(0.078, 0.036, 0.093);(333.047, 8.366, 8.537);INVALID;;;INVALID;;;;INVALID;;;;;
77362;1000024532349970300;63726205845462;(0.078, 0.036, 0.093);(332.991, 8.365, 8.560);INVALID;;;INVALID;;;;INVALID;;;;;
77363;1000024532359974700;63726205845479;(0.077, 0.036, 0.093);(332.995, 8.368, 8.586);INVALID;;;INVALID;;;;INVALID;;;;;
77364;1000024532369975400;63726205845479;(0.077, 0.036, 0.093);(332.995, 8.368, 8.586);INVALID;;;INVALID;;;;INVALID;;;;;
77365;1000024532380035000;63726205845495;(0.077, 0.036, 0.093);(333.040, 8.367, 8.614);INVALID;;;INVALID;;;;INVALID;;;;;
77366;1000024532390070900;63726205845512;(0.076, 0.036, 0.094);(333.106, 8.351, 8.638);INVALID;;;INVALID;;;;INVALID;;;;;
77367;1000024532400124000;63726205845512;(0.076, 0.036, 0.094);(333.106, 8.351, 8.638);INVALID;;;INVALID;;;;INVALID;;;;;
77368;1000024532410095600;63726205845529;(0.076, 0.036, 0.094);(333.174, 8.330, 8.618);INVALID;;;INVALID;;;;INVALID;;;;;
77369;1000024532420112900;63726205845529;(0.076, 0.036, 0.094);(333.174, 8.330, 8.618);INVALID;;;INVALID;;;;INVALID;;;;;
77370;1000024532430140100;63726205845546;(0.076, 0.036, 0.095);(333.255, 8.325, 8.559);INVALID;;;INVALID;;;;INVALID;;;;;
77371;1000024532440131000;63726205845546;(0.076, 0.036, 0.095);(333.255, 8.325, 8.559);INVALID;;;INVALID;;;;INVALID;;;;;
77372;1000024532450189000;63726205845562;(0.076, 0.036, 0.095);(333.362, 8.321, 8.471);INVALID;;;INVALID;;;;INVALID;;;;;
77373;1000024532460210700;63726205845579;(0.076, 0.036, 0.096);(333.520, 8.322, 8.405);INVALID;;;INVALID;;;;INVALID;;;;;
77374;1000024532470288900;63726205845579;(0.076, 0.036, 0.096);(333.520, 8.322, 8.405);INVALID;;;INVALID;;;;INVALID;;;;;
77375;1000024532480274800;63726205845595;(0.076, 0.036, 0.096);(333.657, 8.369, 8.345);INVALID;;;INVALID;;;;INVALID;;;;;
77376;1000024532490225500;63726205845595;(0.076, 0.036, 0.096);(333.657, 8.369, 8.345);INVALID;;;INVALID;;;;INVALID;;;;;
77377;1000024532500224200;63726205845612;(0.076, 0.036, 0.097);(333.758, 8.455, 8.309);INVALID;;;INVALID;;;;INVALID;;;;;
77378;1000024532510252700;63726205845628;(0.076, 0.035, 0.098);(333.814, 8.524, 8.293);INVALID;;;INVALID;;;;INVALID;;;;;
77379;1000024532520385800;63726205845629;(0.076, 0.035, 0.098);(333.814, 8.524, 8.293);INVALID;;;INVALID;;;;INVALID;;;;;
77380;1000024532530380000;63726205845645;(0.077, 0.035, 0.098);(333.915, 8.550, 8.255);INVALID;;;INVALID;;;;INVALID;;;;;
77381;1000024532540376300;63726205845645;(0.077, 0.035, 0.098);(333.915, 8.550, 8.255);INVALID;;;INVALID;;;;INVALID;;;;;
77382;1000024532550331700;63726205845662;(0.077, 0.035, 0.099);(334.028, 8.540, 8.173);INVALID;;;INVALID;;;;INVALID;;;;;
77383;1000024532560284700;63726205845679;(0.077, 0.035, 0.099);(334.221, 8.539, 8.013);INVALID;;;INVALID;;;;INVALID;;;;;
77384;1000024532570401400;63726205845679;(0.077, 0.035, 0.099);(334.221, 8.539, 8.013);INVALID;;;INVALID;;;;INVALID;;;;;
77385;1000024532580514200;63726205845695;(0.078, 0.035, 0.100);(334.414, 8.568, 7.859);INVALID;;;INVALID;;;;INVALID;;;;;
77386;1000024532590471700;63726205845695;(0.078, 0.035, 0.100);(334.414, 8.568, 7.859);INVALID;;;INVALID;;;;INVALID;;;;;
77387;1000024532600474000;63726205845712;(0.078, 0.035, 0.101);(334.581, 8.663, 7.726);INVALID;;;INVALID;;;;INVALID;;;;;
77388;1000024532610439100;63726205845729;(0.079, 0.035, 0.101);(334.727, 8.762, 7.664);INVALID;;;INVALID;;;;INVALID;;;;;
77389;1000024532620547700;63726205845729;(0.079, 0.035, 0.101);(334.727, 8.762, 7.664);INVALID;;;INVALID;;;;INVALID;;;;;
77390;1000024532630531000;63726205845745;(0.079, 0.035, 0.101);(334.832, 8.842, 7.642);INVALID;;;INVALID;;;;INVALID;;;;;
77391;1000024532640521600;63726205845745;(0.079, 0.035, 0.101);(334.832, 8.842, 7.642);INVALID;;;INVALID;;;;INVALID;;;;;
77392;1000024532650640800;63726205845762;(0.079, 0.035, 0.102);(334.903, 8.924, 7.641);INVALID;;;INVALID;;;;INVALID;;;;;
77393;1000024532660611900;63726205845779;(0.079, 0.034, 0.102);(334.939, 8.979, 7.631);INVALID;;;INVALID;;;;INVALID;;;;;
77394;1000024532670628800;63726205845779;(0.079, 0.034, 0.102);(334.939, 8.979, 7.631);INVALID;;;INVALID;;;;INVALID;;;;;
77395;1000024532680664200;63726205845795;(0.080, 0.035, 0.102);(334.921, 9.029, 7.630);INVALID;;;INVALID;;;;INVALID;;;;;
77396;1000024532690592900;63726205845795;(0.080, 0.035, 0.102);(334.921, 9.029, 7.630);INVALID;;;INVALID;;;;INVALID;;;;;
77397;1000024532700584500;63726205845812;(0.080, 0.035, 0.102);(334.869, 9.089, 7.645);INVALID;;;INVALID;;;;INVALID;;;;;
77398;1000024532710744000;63726205845829;(0.080, 0.035, 0.102);(334.766, 9.166, 7.641);INVALID;;;INVALID;;;;INVALID;;;;;
77399;1000024532720759400;63726205845829;(0.080, 0.035, 0.102);(334.766, 9.166, 7.641);INVALID;;;INVALID;;;;INVALID;;;;;
77400;1000024532730784800;63726205845846;(0.080, 0.035, 0.102);(334.593, 9.240, 7.664);INVALID;;;INVALID;;;;INVALID;;;;;
77401;1000024532740746000;63726205845846;(0.080, 0.035, 0.102);(334.593, 9.240, 7.664);INVALID;;;INVALID;;;;INVALID;;;;;
77402;1000024532750749200;63726205845862;(0.081, 0.034, 0.102);(334.435, 9.265, 7.672);INVALID;;;INVALID;;;;INVALID;;;;;
77403;1000024532760694600;63726205845879;(0.081, 0.034, 0.102);(334.316, 9.212, 7.620);INVALID;;;INVALID;;;;INVALID;;;;;
77404;1000024532770905900;63726205845879;(0.081, 0.034, 0.102);(334.316, 9.212, 7.620);INVALID;;;INVALID;;;;INVALID;;;;;
77405;1000024532780886700;63726205845895;(0.081, 0.034, 0.102);(334.297, 9.123, 7.559);INVALID;;;INVALID;;;;INVALID;;;;;
77406;1000024532790848100;63726205845895;(0.081, 0.034, 0.102);(334.297, 9.123, 7.559);INVALID;;;INVALID;;;;INVALID;;;;;
77407;1000024532800890200;63726205845912;(0.082, 0.034, 0.102);(334.337, 9.069, 7.457);INVALID;;;INVALID;;;;INVALID;;;;;
77408;1000024532810833700;63726205845929;(0.082, 0.034, 0.102);(334.297, 9.075, 7.393);INVALID;;;INVALID;;;;INVALID;;;;;
77409;1000024532820864600;63726205845929;(0.082, 0.034, 0.102);(334.297, 9.075, 7.393);INVALID;;;INVALID;;;;INVALID;;;;;
77410;1000024532830876300;63726205845945;(0.082, 0.034, 0.102);(334.198, 9.197, 7.309);INVALID;;;INVALID;;;;INVALID;;;;;
77411;1000024532840976400;63726205845945;(0.082, 0.034, 0.102);(334.198, 9.197, 7.309);INVALID;;;INVALID;;;;INVALID;;;;;
77412;1000024532850981000;63726205845962;(0.083, 0.034, 0.102);(334.052, 9.414, 7.214);INVALID;;;INVALID;;;;INVALID;;;;;
77413;1000024532860934600;63726205845979;(0.083, 0.034, 0.102);(333.916, 9.630, 7.160);INVALID;;;INVALID;;;;INVALID;;;;;
77414;1000024532871008000;63726205845979;(0.083, 0.034, 0.102);(333.916, 9.630, 7.160);INVALID;;;INVALID;;;;INVALID;;;;;
77415;1000024532880958600;63726205845996;(0.083, 0.034, 0.102);(333.786, 9.875, 7.117);INVALID;;;INVALID;;;;INVALID;;;;;
77416;1000024532890955100;63726205845996;(0.083, 0.034, 0.102);(333.786, 9.875, 7.117);INVALID;;;INVALID;;;;INVALID;;;;;
77417;1000024532901124900;63726205846012;(0.084, 0.034, 0.102);(333.647, 10.081, 7.047);INVALID;;;INVALID;;;;INVALID;;;;;
77418;1000024532911082500;63726205846029;(0.084, 0.034, 0.102);(333.552, 10.249, 6.969);INVALID;;;INVALID;;;;INVALID;;;;;
77419;1000024532921146100;63726205846029;(0.084, 0.034, 0.102);(333.552, 10.249, 6.969);INVALID;;;INVALID;;;;INVALID;;;;;
77420;1000024532931139600;63726205846046;(0.084, 0.034, 0.102);(333.432, 10.439, 6.860);INVALID;;;INVALID;;;;INVALID;;;;;
77421;1000024532941137900;63726205846046;(0.084, 0.034, 0.102);(333.432, 10.439, 6.860);INVALID;;;INVALID;;;;INVALID;;;;;
77422;1000024532951142600;63726205846062;(0.085, 0.034, 0.102);(333.316, 10.612, 6.747);INVALID;;;INVALID;;;;INVALID;;;;;
